codigo_producto,nombre_producto,categoria,stock_actual,stock_minimo,cantidad_vendida,fecha_venta,dias_para_vencer,stock_norm,ventas_norm,nivel_rotacion,indice_rotacion,urgencia_stock,riesgo_vencimiento,rotacion_num,demanda_norm,prioridad
P0293,Taza termica,Cocina,227,46,32,2025-06-16,109,0.7534722222222222,0.21476510067114093,Baja,0.14096916299559473,0.2026431718061674,0,0.0,0.21476510067114093,0.10495816456257576
P0338,Stickers decorativos,Papeleria,133,26,32,2025-06-23,113,0.4270833333333333,0.21476510067114093,Baja,0.24060150375939848,0.19548872180451127,0,0.0,0.21476510067114093,0.10352727456224453
P0230,Farol decorativo,Decoracion,55,19,17,2025-08-24,340,0.15625,0.11409395973154363,Baja,0.3090909090909091,0.34545454545454546,0,0.0,0.11409395973154363,0.10331909701037217
P0277,Figura Feng Shui,Decoracion,237,19,43,2025-12-09,326,0.7881944444444444,0.2885906040268456,Baja,0.18143459915611815,0.08016877637130802,0,0.0,0.28859060402684567,0.10261093648231531
P0141,Juguete para perro,Mascotas,240,31,38,2025-04-07,289,0.798611111111111,0.2550335570469799,Baja,0.15833333333333333,0.12916666666666668,0,0.0,0.2550335570469799,0.10234340044742729
P0463,Farol decorativo,Decoracion,178,28,35,2025-07-03,286,0.5833333333333333,0.2348993288590604,Baja,0.19662921348314608,0.15730337078651685,0,0.0,0.2348993288590604,0.10193047281502149
P0021,Polo basico,Ropa,143,32,28,2025-04-18,44,0.4618055555555555,0.18791946308724833,Baja,0.1958041958041958,0.22377622377622378,0,0.0,0.18791946308724833,0.10113108368141925
P0255,Medias termicas,Ropa,172,9,45,2025-10-30,287,0.5625,0.30201342281879195,Baja,0.2616279069767442,0.05232558139534884,0,0.0,0.30201342281879195,0.10106914312470734
P0467,Pijama,Ropa,266,40,35,2025-07-13,191,0.8888888888888888,0.2348993288590604,Baja,0.13157894736842105,0.15037593984962405,0,0.0,0.2348993288590604,0.10054498662764293
P0430,Cuaderno kawaii,Papeleria,234,19,41,2025-09-15,285,0.7777777777777778,0.2751677852348993,Baja,0.1752136752136752,0.0811965811965812,0,0.0,0.2751677852348993,0.09878965180978604
P0421,Mini ventilador USB,Electronica,199,12,43,2025-12-19,90,0.65625,0.2885906040268456,Baja,0.21608040201005024,0.06030150753768844,0,0.0,0.28859060402684567,0.09863748271559139
P0245,Caja multiuso,Hogar,220,26,37,2025-12-18,312,0.7291666666666666,0.2483221476510067,Baja,0.16818181818181818,0.11818181818181818,0,0.0,0.2483221476510067,0.09813300793166564
P0367,Audifonos Bluetooth,Electronica,172,59,14,2025-04-30,336,0.5625,0.09395973154362416,Baja,0.08139534883720931,0.3430232558139535,0,0.0,0.09395973154362416,0.09679257062587796
P0015,Pijama,Ropa,210,76,12,2025-02-02,48,0.6944444444444444,0.08053691275167785,Baja,0.05714285714285714,0.3619047619047619,0,0.0,0.08053691275167785,0.09654202620645573
P0137,Medias termicas,Ropa,113,18,32,2025-06-28,125,0.3576388888888889,0.21476510067114093,Baja,0.2831858407079646,0.1592920353982301,0,0.0,0.21476510067114093,0.09628793728098829
P0389,Mascarilla coreana,Belleza,72,25,13,2025-06-11,260,0.2152777777777778,0.087248322147651,Baja,0.18055555555555555,0.3472222222222222,0,0.0,0.087248322147651,0.09561894108873975
P0485,Juguete para perro,Mascotas,290,77,21,2025-12-06,211,0.9722222222222222,0.14093959731543623,Baja,0.07241379310344828,0.2655172413793103,0,0.0,0.14093959731543623,0.09538532747049294
P0381,Correa retractil,Mascotas,257,7,44,2025-04-07,42,0.8576388888888888,0.2953020134228188,Baja,0.17120622568093385,0.027237354085603113,0,0.0,0.2953020134228188,0.09403807484396626
P0491,Lapicero gel,Papeleria,74,25,13,2025-11-09,49,0.2222222222222222,0.087248322147651,Baja,0.17567567567567569,0.33783783783783783,0,0.0,0.087248322147651,0.09374206421186287
P0415,Vaporizador de bambu,Cocina,102,26,21,2025-11-03,38,0.3194444444444444,0.14093959731543623,Baja,0.20588235294117646,0.2549019607843137,0,0.0,0.14093959731543623,0.09326227135149362
P0155,Plato para mascotas,Mascotas,260,55,25,2025-06-29,198,0.8680555555555555,0.16778523489932887,Baja,0.09615384615384616,0.21153846153846154,0,0.0,0.16778523489932887,0.09264326277749096
P0327,Correa retractil,Mascotas,251,62,21,2025-10-11,203,0.8368055555555555,0.14093959731543623,Baja,0.08366533864541832,0.24701195219123506,0,0.0,0.14093959731543623,0.09168426963287787
P0213,Polo basico,Ropa,179,67,7,2025-05-13,235,0.5868055555555556,0.04697986577181208,Baja,0.03910614525139665,0.3743016759776536,0,0.0,0.04697986577181208,0.08895429492707435
P0266,Crema hidratante,Belleza,123,21,26,2025-05-16,303,0.3923611111111111,0.174496644295302,Baja,0.21138211382113822,0.17073170731707318,0,0.0,0.174496644295302,0.08649533475200524
P0117,Mascarilla coreana,Belleza,282,48,25,2025-05-25,13,0.9444444444444444,0.16778523489932887,Baja,0.08865248226950355,0.1702127659574468,1,0.0,0.16778523489932887,0.08437812366128802
P0388,Farol decorativo,Decoracion,255,23,32,2025-05-17,12,0.8506944444444444,0.21476510067114093,Baja,0.12549019607843137,0.09019607843137255,1,0.0,0.21476510067114093,0.08246874588761678
P0469,Taza termica,Cocina,268,18,34,2025-02-14,61,0.8958333333333333,0.22818791946308725,Baja,0.12686567164179105,0.06716417910447761,0,0.0,0.22818791946308725,0.0818892116598217
P0247,Juguete para perro,Mascotas,222,35,24,2025-10-20,4,0.736111111111111,0.1610738255033557,Baja,0.10810810810810811,0.15765765765765766,1,0.0,0.1610738255033557,0.07985367918253825
P0382,Salsa de soya,Comida Asiatica,271,43,23,2025-03-30,178,0.90625,0.15436241610738255,Baja,0.08487084870848709,0.15867158671586715,0,0.0,0.15436241610738255,0.0780430421753882
P0221,Stickers decorativos,Papeleria,219,54,14,2025-07-11,175,0.7256944444444444,0.09395973154362416,Baja,0.0639269406392694,0.2465753424657534,0,0.0,0.09395973154362416,0.07750298795623793
P0413,Correa retractil,Mascotas,225,69,8,2025-10-28,343,0.7465277777777778,0.053691275167785234,Baja,0.035555555555555556,0.30666666666666664,0,0.0,0.053691275167785234,0.0774407158836689
P0124,Repisa modular,Hogar,229,79,4,2025-12-01,134,0.7604166666666666,0.026845637583892617,Baja,0.017467248908296942,0.34497816593886466,0,0.0,0.026845637583892617,0.07704932446294072
P0193,Lapicero gel,Papeleria,192,43,15,2025-01-04,349,0.6319444444444444,0.10067114093959731,Baja,0.078125,0.22395833333333334,0,0.0,0.10067114093959731,0.07499300894854587
P0121,Stickers decorativos,Papeleria,238,37,21,2025-07-17,70,0.7916666666666666,0.14093959731543623,Baja,0.08823529411764706,0.15546218487394958,0,0.0,0.14093959731543623,0.07337431616942078
P0276,Caja multiuso,Hogar,126,30,12,2025-05-13,304,0.4027777777777778,0.08053691275167785,Baja,0.09523809523809523,0.23809523809523808,0,0.0,0.08053691275167785,0.07178012144455097
P0162,Cepillo facial,Belleza,140,36,10,2025-06-11,87,0.4513888888888889,0.06711409395973154,Baja,0.07142857142857142,0.2571428571428571,0,0.0,0.06711409395973154,0.0715627996164909
P0120,Vaporizador de bambu,Cocina,110,10,26,2025-11-16,226,0.3472222222222222,0.174496644295302,Baja,0.23636363636363636,0.09090909090909091,0,0.0,0.174496644295302,0.07053081147040878
P0306,Crema hidratante,Belleza,205,59,6,2025-05-23,342,0.6770833333333333,0.040268456375838924,Baja,0.02926829268292683,0.28780487804878047,0,0.0,0.040268456375838924,0.06964151252250778
P0194,Mini ventilador USB,Electronica,219,37,16,2025-04-18,311,0.7256944444444444,0.10738255033557047,Baja,0.0730593607305936,0.1689497716894977,0,0.0,0.10738255033557047,0.06600471943857068
P0191,Salsa de soya,Comida Asiatica,112,21,14,2025-06-08,152,0.35416666666666663,0.09395973154362416,Baja,0.125,0.1875,0,0.0,0.09395973154362416,0.06568791946308725
P0072,Incienso japones,Decoracion,192,17,23,2025-08-05,355,0.6319444444444444,0.15436241610738255,Baja,0.11979166666666667,0.08854166666666667,0,0.0,0.15436241610738255,0.0640170581655481
P0440,Correa retractil,Mascotas,165,41,7,2025-07-15,56,0.5381944444444444,0.04697986577181208,Baja,0.04242424242424243,0.24848484848484848,0,0.0,0.04697986577181208,0.06379092942851332
P0285,Farol decorativo,Decoracion,229,13,26,2025-01-09,271,0.7604166666666666,0.174496644295302,Baja,0.11353711790393013,0.056768558951965066,0,0.0,0.174496644295302,0.06370270507898361
P0201,Organizador plastico,Hogar,208,56,4,2025-02-28,72,0.6875,0.026845637583892617,Baja,0.019230769230769232,0.2692307692307692,0,0.0,0.026845637583892617,0.061899845121321635
P0494,Palillos chinos,Cocina,120,21,12,2025-07-01,24,0.3819444444444444,0.08053691275167785,Baja,0.1,0.175,1,0.0,0.08053691275167785,0.059161073825503355
P0452,Escoba plegable,Hogar,282,28,19,2025-06-14,341,0.9444444444444444,0.12751677852348994,Baja,0.0673758865248227,0.09929078014184398,0,0.0,0.12751677852348994,0.058113189585415774
P0080,Medias termicas,Ropa,292,70,5,2025-01-29,165,0.9791666666666666,0.03355704697986577,Baja,0.017123287671232876,0.23972602739726026,0,0.0,0.03355704697986577,0.05801231957341178
P0096,Shampoo canino,Mascotas,142,7,23,2025-02-22,165,0.4583333333333333,0.15436241610738255,Baja,0.1619718309859155,0.04929577464788732,0,0.0,0.15436241610738255,0.05616787976179223
P0473,Mascarilla coreana,Belleza,242,34,13,2025-01-21,53,0.8055555555555555,0.087248322147651,Baja,0.05371900826446281,0.14049586776859505,0,0.0,0.087248322147651,0.05427367019801431
P0160,Shampoo canino,Mascotas,295,20,19,2025-01-18,257,0.9895833333333334,0.12751677852348994,Baja,0.06440677966101695,0.06779661016949153,0,0.0,0.12751677852348994,0.051814355590945285
P0257,Polo basico,Ropa,142,24,8,2025-06-20,1,0.4583333333333333,0.053691275167785234,Baja,0.056338028169014086,0.16901408450704225,1,0.0,0.053691275167785234,0.04991019945174402
P0352,Stickers decorativos,Papeleria,211,42,4,2025-07-07,57,0.6979166666666666,0.026845637583892617,Baja,0.018957345971563982,0.1990521327014218,0,0.0,0.026845637583892617,0.04786411781545215
P0172,Correa retractil,Mascotas,124,18,9,2025-02-09,237,0.3958333333333333,0.060402684563758385,Baja,0.07258064516129033,0.14516129032258066,0,0.0,0.06040268456375839,0.04715306343364365
P0296,Figura Feng Shui,Decoracion,169,25,8,2025-08-18,200,0.5520833333333333,0.053691275167785234,Baja,0.047337278106508875,0.14792899408284024,0,0.0,0.053691275167785234,0.04569318136690362
P0203,Organizador plastico,Hogar,227,45,3,2025-09-19,5,0.7534722222222222,0.020134228187919462,Baja,0.013215859030837005,0.19823788546255505,1,0.0,0.020134228187919462,0.04568784554888686
P0220,Salsa de soya,Comida Asiatica,201,21,12,2025-07-12,22,0.6631944444444444,0.08053691275167785,Baja,0.05970149253731343,0.1044776119402985,1,0.0,0.08053691275167785,0.04505659621356306
P0310,Escoba plegable,Hogar,215,24,10,2025-01-25,281,0.7118055555555556,0.06711409395973154,Baja,0.046511627906976744,0.11162790697674418,0,0.0,0.06711409395973154,0.042459809583268296
P0251,Cuaderno kawaii,Papeleria,234,30,8,2025-04-10,240,0.7777777777777778,0.053691275167785234,Baja,0.03418803418803419,0.1282051282051282,0,0.0,0.053691275167785234,0.041748408191361205
P0502,Snack coreano nuevo,Comida Asiatica,100,20,0,2026-06-11,180,0.3125,0.0,Baja,0.0,0.2,0,0.0,0.0,0.04000000000000001
P0501,Snack importado nuevo,Comida Asiatica,100,20,0,2026-06-11,180,0.3125,0.0,Baja,0.0,0.2,0,0.0,0.0,0.04000000000000001
P0189,Mascarilla coreana,Belleza,291,11,14,2025-12-01,117,0.9756944444444443,0.09395973154362416,Baja,0.048109965635738834,0.037800687285223365,0,0.0,0.09395973154362416,0.03574805692013192
P0409,Salsa de soya,Comida Asiatica,77,12,2,2025-12-27,125,0.2326388888888889,0.013422818791946308,Baja,0.025974025974025976,0.15584415584415584,0,0.0,0.013422818791946308,0.03519567680641506
P0173,Pijama,Ropa,210,26,4,2025-06-03,29,0.6944444444444444,0.026845637583892617,Baja,0.01904761904761905,0.12380952380952381,1,0.0,0.026845637583892617,0.03281559603707255
P0150,Medias termicas,Ropa,276,27,1,2025-10-29,101,0.923611111111111,0.006711409395973154,Baja,0.0036231884057971015,0.09782608695652174,0,0.0,0.006711409395973154,0.021578640210096294
P0387,Mini ventilador USB,Electronica,229,5,8,2025-04-11,176,0.7604166666666666,0.053691275167785234,Baja,0.034934497816593885,0.021834061135371178,0,0.0,0.053691275167785234,0.020474194777409804
P0342,Medias termicas,Ropa,294,17,2,2025-01-29,213,0.986111111111111,0.013422818791946308,Baja,0.006802721088435374,0.05782312925170068,0,0.0,0.013422818791946308,0.01559147148792403
